date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:45:28	75382/75382	---M-Z	200	added ('OK')	text/html	etag:%2212676-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/index.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/index.html	(from )
22:45:29	277/277	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202024%2016:45:28%20GMT	https://shreethemes.in/robots.txt		(from )
22:45:29	2937/2937	---M-Z	200	added ('OK')	text/css	etag:%22b79-5e8c94116e04a-gzip%22	https://shreethemes.in/doctris/layouts/assets/libs/simplebar/simplebar.min.css	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/libs/simplebar/simplebar.min.css	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:29	255701/255701	---M-Z	200	added ('OK')	text/css	etag:%223e6d5-5e8c94111fe45-gzip%22	https://shreethemes.in/doctris/layouts/assets/css/bootstrap.min.css	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/css/bootstrap.min.css	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:29	269169/269169	---M-Z	200	added ('OK')	text/css	etag:%2241b71-5e8c941121d85-gzip%22	https://shreethemes.in/doctris/layouts/assets/css/icons.min.css	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/css/icons.min.css	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:29	110438/110438	---M-Z	200	added ('OK')	text/css	etag:%221af66-5e8c9411559a9-gzip%22	https://shreethemes.in/doctris/layouts/assets/libs/remixicon/fonts/remixicon.css	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/libs/remixicon/fonts/remixicon.css	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:30	66419/66419	---M-Z	200	added ('OK')	text/css	etag:%2210373-5e8c94112c966-gzip%22	https://shreethemes.in/doctris/layouts/assets/libs/@iconscout/unicons/css/line.css	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/libs/@iconscout/unicons/css/line.css	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:30	52281/52281	---M-Z	200	added ('OK')	text/css	etag:%22cc39-5e8c941122d25-gzip%22	https://shreethemes.in/doctris/layouts/assets/css/style.min.css	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/css/style.min.css	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:30	3289/3289	---M--	200	added ('OK')	image/png	etag:%22cd9-5e47287cdb93d%22	https://shreethemes.in/doctris/layouts/assets/images/logo-dark.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/logo-dark.png	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:30	3207/3207	---M--	200	added ('OK')	image/png	etag:%22c87-5e47287cdb93d%22	https://shreethemes.in/doctris/layouts/assets/images/logo-light.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/logo-light.png	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:31	75392/75392	---M-Z	200	added ('OK')	text/html	etag:%2212680-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/index-dark.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/index-dark.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:31	75390/75390	---M-Z	200	added ('OK')	text/html	etag:%221267e-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/index-rtl.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/index-rtl.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:31	75400/75400	---M-Z	200	added ('OK')	text/html	etag:%2212688-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/index-rtl-dark.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/index-rtl-dark.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:31	75395/75395	---M-Z	200	added ('OK')	text/html	etag:%2212683-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/index-sidebar-dark.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/index-sidebar-dark.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:31	75399/75399	---M-Z	200	added ('OK')	text/html	etag:%2212687-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/index-sidebar-colored.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/index-sidebar-colored.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:32	79460/79460	---M-Z	200	added ('OK')	text/html	etag:%2213664-5e8c94111b025-gzip%22	https://shreethemes.in/doctris/layouts/admin/appointment.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/appointment.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:32	50477/50477	---M-Z	200	added ('OK')	text/html	etag:%22c52d-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/doctors.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/doctors.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:32	47867/47867	---M-Z	200	added ('OK')	text/html	etag:%22bafb-5e8c94111b025-gzip%22	https://shreethemes.in/doctris/layouts/admin/add-doctor.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/add-doctor.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:32	112062/112062	---M-Z	200	added ('OK')	text/html	etag:%221b5be-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/dr-profile.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/dr-profile.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:33	66549/66549	---M-Z	200	added ('OK')	text/html	etag:%22103f5-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/patients.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/patients.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:33	43861/43861	---M-Z	200	added ('OK')	text/html	etag:%22ab55-5e8c94111b025-gzip%22	https://shreethemes.in/doctris/layouts/admin/add-patient.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/add-patient.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:33	80881/80881	---M-Z	200	added ('OK')	text/html	etag:%2213bf1-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/patient-profile.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/patient-profile.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:33	66791/66791	---M-Z	200	added ('OK')	text/html	etag:%22104e7-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/chat.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/chat.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:33	75536/75536	---M-Z	200	added ('OK')	text/html	etag:%2212710-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/email.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/email.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:34	36329/36329	---M-Z	200	added ('OK')	text/html	etag:%228de9-5e8c94111b025-gzip%22	https://shreethemes.in/doctris/layouts/admin/calendar.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/calendar.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:34	91247/91247	---M-Z	200	added ('OK')	text/html	etag:%221646f-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/shop.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/shop.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:34	65072/65072	---M-Z	200	added ('OK')	text/html	etag:%22fe30-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/product-detail.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/product-detail.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:34	44010/44010	---M-Z	200	added ('OK')	text/html	etag:%22abea-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/shopcart.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/shopcart.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:35	48646/48646	---M-Z	200	added ('OK')	text/html	etag:%22be06-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/checkout.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/checkout.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:35	56221/56221	---M-Z	200	added ('OK')	text/html	etag:%22db9d-5e8c94111b025-gzip%22	https://shreethemes.in/doctris/layouts/admin/blogs.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/blogs.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:35	52456/52456	---M-Z	200	added ('OK')	text/html	etag:%22cce8-5e8c94111b025-gzip%22	https://shreethemes.in/doctris/layouts/admin/blog-detail.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/blog-detail.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:35	58555/58555	---M-Z	200	added ('OK')	text/html	etag:%22e4bb-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/faqs.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/faqs.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:35	61184/61184	---M-Z	200	added ('OK')	text/html	etag:%22ef00-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/review.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/review.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:36	66117/66117	---M-Z	200	added ('OK')	text/html	etag:%2210245-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/invoice-list.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/invoice-list.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:36	43277/43277	---M-Z	200	added ('OK')	text/html	etag:%22a90d-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/invoice.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/invoice.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:36	42889/42889	---M-Z	200	added ('OK')	text/html	etag:%22a789-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/terms.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/terms.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:36	36753/36753	---M-Z	200	added ('OK')	text/html	etag:%228f91-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/privacy.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/privacy.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:37	33797/33797	---M-Z	200	added ('OK')	text/html	etag:%228405-5e8c94111b025-gzip%22	https://shreethemes.in/doctris/layouts/admin/blank-page.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/blank-page.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:37	3608/3608	---M-Z	200	added ('OK')	text/html	etag:%22e18-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/email-confirmation.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/email-confirmation.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:37	3637/3637	---M-Z	200	added ('OK')	text/html	etag:%22e35-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/email-password-reset.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/email-password-reset.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:37	4207/4207	---M-Z	200	added ('OK')	text/html	etag:%22106f-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/email-alert.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/email-alert.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:38	6894/6894	---M-Z	200	added ('OK')	text/html	etag:%221aee-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/email-invoice.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/email-invoice.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:38	6968/6968	---M-Z	200	added ('OK')	text/html	etag:%221b38-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/login.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/login.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:38	7812/7812	---M-Z	200	added ('OK')	text/html	etag:%221e84-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/signup.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/signup.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:38	4678/4678	---M-Z	200	added ('OK')	text/html	etag:%221246-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/forgot-password.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/forgot-password.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:38	5828/5828	---M-Z	200	added ('OK')	text/html	etag:%2216c4-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/lock-screen.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/lock-screen.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:39	67629/67629	---M-Z	200	added ('OK')	text/html	etag:%221082d-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-button.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-button.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:39	49613/49613	---M-Z	200	added ('OK')	text/html	etag:%22c1cd-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-badges.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-badges.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:39	55799/55799	---M-Z	200	added ('OK')	text/html	etag:%22d9f7-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-alert.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-alert.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:39	51249/51249	---M-Z	200	added ('OK')	text/html	etag:%22c831-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-dropdown.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-dropdown.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:39	50316/50316	---M-Z	200	added ('OK')	text/html	etag:%22c48c-5e8c94111eea5-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-typography.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-typography.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:40	53754/53754	---M-Z	200	added ('OK')	text/html	etag:%22d1fa-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-background.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-background.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:40	42967/42967	---M-Z	200	added ('OK')	text/html	etag:%22a7d7-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-text.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-text.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:40	45770/45770	---M-Z	200	added ('OK')	text/html	etag:%22b2ca-5e8c94111eea5-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-tooltip-popover.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-tooltip-popover.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:40	42934/42934	---M-Z	200	added ('OK')	text/html	etag:%22a7b6-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-shadow.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-shadow.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:41	51706/51706	---M-Z	200	added ('OK')	text/html	etag:%22c9fa-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-border.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-border.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:41	60577/60577	---M-Z	200	added ('OK')	text/html	etag:%22eca1-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-form.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-form.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:41	43578/43578	---M-Z	200	added ('OK')	text/html	etag:%22aa3a-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-pagination.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-pagination.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:41	46422/46422	---M-Z	200	added ('OK')	text/html	etag:%22b556-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-avatar.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-avatar.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:41	58949/58949	---M-Z	200	added ('OK')	text/html	etag:%22e645-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-modals.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-modals.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:42	46019/46019	---M-Z	200	added ('OK')	text/html	etag:%22b3c3-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/ui-icons.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/ui-icons.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:42	5064/5064	---M-Z	200	added ('OK')	text/html	etag:%2213c8-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/comingsoon.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/comingsoon.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:42	4720/4720	---M-Z	200	added ('OK')	text/html	etag:%221270-5e8c94111cf65-gzip%22	https://shreethemes.in/doctris/layouts/admin/maintenance.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/maintenance.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:42	3213/3213	---M-Z	200	added ('OK')	text/html	etag:%22c8d-5e8c94111bfc5-gzip%22	https://shreethemes.in/doctris/layouts/admin/error.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/error.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:43	3659/3659	---M-Z	200	added ('OK')	text/html	etag:%22e4b-5e8c94111df05-gzip%22	https://shreethemes.in/doctris/layouts/admin/thankyou.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/thankyou.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:43	10526/10526	---M--	200	added ('OK')	image/png	etag:%22291e-5c7137e80d0c3%22	https://shreethemes.in/doctris/layouts/assets/images/logo-icon.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/logo-icon.png	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:43	21272/21272	---M--	200	added ('OK')	image/png	etag:%225318-5c7137e80b183%22	https://shreethemes.in/doctris/layouts/assets/images/language/american.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/language/american.png	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:43	8068/8068	---M--	200	added ('OK')	image/png	etag:%221f84-5c7137e80b183%22	https://shreethemes.in/doctris/layouts/assets/images/language/chinese.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/language/chinese.png	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:43	11916/11916	---M--	200	added ('OK')	image/png	etag:%222e8c-5c7137e80b183%22	https://shreethemes.in/doctris/layouts/assets/images/language/european.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/language/european.png	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:44	10441/10441	---M--	200	added ('OK')	image/png	etag:%2228c9-5c7137e80b183%22	https://shreethemes.in/doctris/layouts/assets/images/language/indian.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/language/indian.png	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:44	7175/7175	---M--	200	added ('OK')	image/png	etag:%221c07-5c7137e80b183%22	https://shreethemes.in/doctris/layouts/assets/images/language/japanese.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/language/japanese.png	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:44	4893/4893	---M--	200	added ('OK')	image/png	etag:%22131d-5c7137e80c123%22	https://shreethemes.in/doctris/layouts/assets/images/language/russian.png	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/language/russian.png	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:44	24999/24999	---M--	200	added ('OK')	image/jpeg	etag:%2261a7-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/client/02.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/client/02.jpg	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:45	26994/26994	---M--	200	added ('OK')	image/jpeg	etag:%226972-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/client/03.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/client/03.jpg	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:45	30409/30409	---M--	200	added ('OK')	image/jpeg	etag:%2276c9-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/client/06.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/client/06.jpg	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:45	22068/22068	---M--	200	added ('OK')	image/jpeg	etag:%225634-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/client/07.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/client/07.jpg	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:45	23723/23723	---M--	200	added ('OK')	image/jpeg	etag:%225cab-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/doctors/01.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/doctors/01.jpg	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:45	277/277	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jan%202024%2016:45:45%20GMT	https://shreethemes.in/doctris/layouts/admin/profile.html	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/admin/profile.html	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:46	31447/31447	---M--	200	added ('OK')	image/jpeg	etag:%227ad7-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/client/01.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/client/01.jpg	(from https://shreethemes.in/doctris/layouts/admin/index.html)
22:45:46	32126/32126	---M--	200	added ('OK')	image/jpeg	etag:%227d7e-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/client/04.jpg	F:/LARAVEL%20PROJECT/Admin%20Template/doctris-admin-panel/shreethemes.in/doctris/layouts/assets/images/client/04.jpg	(from https://shreethemes.in/doctris/layouts/admin/index.html)
